id_cliente,monto_solicitado,antiguedad_empresa_meses,rubro,estado_empresa,id_ejecutivo_venta,score_equifax,consultas_equifax_ultimos_6m,unidad_gestion_asignada,tasa_interes_asignada,target_default
14398,16792.0,98,Servicios,Activa,765,552.0,2.0,Comercial_Sur,17.1,0
14399,86167.0,118,Comercio,Activa,631,576.0,4.0,Comercial_Norte,18.41,0
14400,77206.0,56,Tecnología,Activa,892,560.0,2.0,Comercial_Sur,19.94,0
14401,53629.0,55,Comercio,Activa,578,577.0,0.0,Comercial_Sur,17.82,0
14402,85609.0,20,Tecnología,Activa,309,558.0,4.0,Comercial_Norte,18.41,0
14403,17972.0,50,Servicios,Activa,563,602.0,5.0,Comercial_Sur,19.33,0
14404,47996.0,25,Comercio,Activa,344,440.0,,Unidad_Activos_Especiales,18.07,1
14405,32855.0,84,Manufactura,Activa,528,474.0,7.0,Comercial_Sur,21.46,0
14406,71504.0,25,Servicios,Activa,347,576.0,5.0,Comercial_Norte,18.89,0
14407,33118.0,53,Manufactura,Activa,885,573.0,,Unidad_Activos_Especiales,18.41,1
14408,26690.0,14,Comercio,Activa,147,488.0,3.0,Comercial_Sur,20.63,0
14409,55979.0,60,Tecnología,Activa,113,543.0,3.0,Comercial_Sur,18.57,0
14410,73199.0,111,Servicios,Activa,490,585.0,,Comercial_Norte,17.16,0
14411,21276.0,108,Comercio,Activa,863,583.0,3.0,Comercial_Norte,17.91,0
14412,34584.0,43,Comercio,Activa,777,675.0,,Comercial_Digital,16.5,0
14413,15572.0,107,Servicios,Activa,212,694.0,2.0,Comercial_Norte,16.16,0
14414,4922.0,62,Tecnología,Activa,163,622.0,6.0,Comercial_Digital,17.93,0
14415,42632.0,103,Servicios,Activa,384,721.0,1.0,Comercial_Norte,16.26,0
14416,59108.0,76,Comercio,Activa,186,563.0,5.0,Comercial_Sur,18.77,0
14417,44786.0,112,Agricultura,Activa,594,684.0,6.0,Comercial_Sur,18.18,0
14418,7634.0,69,Tecnología,Activa,845,539.0,3.0,Comercial_Sur,18.63,0
14419,27428.0,63,Manufactura,Activa,348,630.0,9.0,Comercial_Digital,18.96,0
14420,6157.0,2,Manufactura,Activa,724,594.0,,Unidad_Activos_Especiales,19.37,1
14421,108636.0,54,Comercio,Activa,325,606.0,3.0,Comercial_Norte,15.84,0
14422,15232.0,16,Comercio,Activa,282,504.0,4.0,Comercial_Sur,18.25,0
14423,99143.0,55,Agricultura,Activa,180,433.0,6.0,Comercial_Sur,19.25,0
14424,77396.0,94,Comercio,Activa,886,656.0,3.0,Comercial_Norte,18.74,0
14425,17668.0,111,Comercio,Activa,485,573.0,5.0,Comercial_Digital,18.36,0
14426,14673.0,43,Servicios,Activa,192,580.0,1.0,Comercial_Sur,17.88,0
14427,48064.0,61,Servicios,Activa,805,750.0,4.0,Comercial_Digital,14.47,0
14428,18482.0,38,Agricultura,Activa,565,505.0,6.0,Comercial_Digital,20.45,0
14429,39418.0,45,Comercio,Activa,586,674.0,4.0,Comercial_Sur,16.52,0
14430,24680.0,51,Servicios,Activa,205,456.0,2.0,Unidad_Activos_Especiales,18.06,1
14431,8735.0,42,Servicios,Activa,711,512.0,3.0,Unidad_Activos_Especiales,21.02,1
14432,6097.0,24,Agricultura,Activa,135,491.0,1.0,Comercial_Digital,19.6,0
14433,43536.0,115,Servicios,Activa,795,526.0,6.0,Comercial_Sur,20.33,0
14434,23173.0,30,Comercio,Activa,248,641.0,6.0,Comercial_Norte,17.38,0
14435,23331.0,37,Servicios,Activa,836,729.0,4.0,Comercial_Norte,15.55,0
14436,63367.0,53,Manufactura,Activa,674,642.0,7.0,Comercial_Digital,17.35,0
14437,92851.0,63,Comercio,Activa,485,631.0,5.0,Comercial_Norte,17.97,0
14438,29201.0,103,Comercio,Activa,482,785.0,4.0,Unidad_Activos_Especiales,14.51,1
14439,27654.0,11,Comercio,Activa,301,656.0,7.0,Comercial_Norte,15.35,0
14440,54183.0,78,Comercio,Activa,754,507.0,,Comercial_Norte,17.14,0
14441,12264.0,23,Manufactura,Activa,545,432.0,6.0,Comercial_Digital,20.57,0
14442,43413.0,117,Servicios,Activa,367,638.0,7.0,Comercial_Norte,17.79,0
14443,56472.0,80,Servicios,Activa,358,459.0,4.0,Comercial_Norte,19.94,0
14444,62579.0,50,Comercio,Activa,353,430.0,5.0,Unidad_Activos_Especiales,19.56,1
14445,7713.0,85,Tecnología,Activa,364,630.0,0.0,Comercial_Norte,17.03,0
14446,19750.0,55,Manufactura,Activa,529,704.0,2.0,Comercial_Sur,16.51,0
14447,17987.0,55,Servicios,Activa,653,571.0,5.0,Comercial_Norte,18.75,0
14448,39337.0,4,Comercio,Activa,813,479.0,5.0,Comercial_Norte,19.72,0
14449,53348.0,97,Servicios,Activa,130,585.0,2.0,Comercial_Sur,17.54,0
14450,120255.0,54,Servicios,Activa,264,573.0,3.0,Comercial_Norte,19.75,0
14451,24441.0,61,Servicios,Activa,878,612.0,5.0,Comercial_Norte,16.93,0
14452,24390.0,111,Servicios,Activa,800,480.0,4.0,Comercial_Digital,18.82,0
14453,91102.0,78,Comercio,Activa,382,516.0,4.0,Comercial_Digital,18.91,0
14454,46040.0,83,Comercio,Activa,169,702.0,1.0,Comercial_Norte,17.65,0
14455,100120.0,5,Comercio,Activa,334,676.0,5.0,Comercial_Sur,17.53,0
14456,45752.0,100,Tecnología,Activa,193,716.0,4.0,Comercial_Digital,16.21,0
14457,14390.0,95,Manufactura,Activa,398,345.0,,Unidad_Activos_Especiales,20.77,1
14458,12500.0,109,Agricultura,Activa,912,511.0,7.0,Comercial_Digital,18.46,0
14459,10496.0,18,Comercio,Activa,917,699.0,4.0,Comercial_Norte,16.23,0
14460,61675.0,44,Servicios,Activa,361,659.0,0.0,Comercial_Sur,16.68,0
14461,93984.0,31,Manufactura,Activa,240,641.0,9.0,Comercial_Digital,16.89,0
14462,159451.0,119,Comercio,Activa,329,564.0,6.0,Comercial_Digital,19.94,0
14463,71288.0,94,Manufactura,Activa,879,538.0,3.0,Comercial_Norte,22.01,0
14464,92067.0,21,Servicios,Activa,362,603.0,6.0,Comercial_Sur,17.19,0
14465,22834.0,47,Tecnología,Activa,753,555.0,6.0,Comercial_Sur,19.34,0
14466,14398.0,30,Comercio,Activa,812,653.0,3.0,Comercial_Sur,18.11,0
14467,71687.0,55,Servicios,Activa,198,534.0,,Comercial_Norte,18.47,1
14468,50724.0,105,Agricultura,Activa,402,503.0,5.0,Comercial_Sur,18.67,0
14469,39575.0,68,Manufactura,Activa,362,663.0,6.0,Comercial_Norte,16.13,0
14470,49508.0,69,Comercio,Activa,650,725.0,5.0,Comercial_Sur,16.68,0
14471,47030.0,41,Comercio,Activa,795,732.0,5.0,Comercial_Sur,16.59,0
14472,101423.0,45,Tecnología,Activa,312,667.0,7.0,Comercial_Digital,18.09,0
14473,102333.0,74,Comercio,Activa,502,669.0,4.0,Comercial_Sur,19.1,0
14474,56127.0,91,Tecnología,Activa,734,484.0,-2.0,Comercial_Digital,20.28,0
14475,71442.0,80,Comercio,Activa,382,533.0,5.0,Comercial_Digital,19.12,0
14476,54789.0,30,Agricultura,Activa,160,583.0,6.0,Comercial_Digital,17.33,0
14477,25111.0,77,Servicios,Activa,677,659.0,5.0,Comercial_Digital,17.89,0
14478,66520.0,100,Agricultura,Activa,919,540.0,1.0,Comercial_Sur,15.97,0
14479,11901.0,85,Servicios,Activa,539,569.0,3.0,Comercial_Digital,18.06,0
14480,84382.0,45,Manufactura,Activa,456,656.0,4.0,Comercial_Digital,15.1,0
14481,13966.0,117,Comercio,Activa,900,614.0,1.0,Comercial_Digital,17.46,0
14482,45645.0,104,Servicios,Activa,207,633.0,3.0,Comercial_Sur,18.31,0
14483,18470.0,45,Manufactura,Activa,239,522.0,7.0,Comercial_Norte,20.92,0
14484,56540.0,79,Comercio,Activa,342,568.0,2.0,Comercial_Digital,16.1,0
14485,35343.0,84,Manufactura,Activa,440,553.0,3.0,Comercial_Digital,19.94,0
14486,10140.0,84,Servicios,Activa,705,600.0,5.0,Comercial_Norte,17.72,0
14487,50846.0,45,Servicios,Activa,441,557.0,1.0,Comercial_Sur,18.62,0
14488,22872.0,55,Servicios,Activa,933,543.0,7.0,Comercial_Digital,19.72,0
14489,73491.0,59,Comercio,Activa,763,613.0,3.0,Comercial_Sur,17.66,0
14490,36354.0,5,Comercio,Activa,323,810.0,,Comercial_Digital,14.09,0
14491,49828.0,118,Comercio,Activa,272,658.0,7.0,Comercial_Sur,16.56,0
14492,16881.0,118,Servicios,Activa,815,422.0,6.0,Comercial_Sur,19.83,0
14493,22664.0,32,Comercio,Activa,858,635.0,2.0,Comercial_Digital,17.61,0
14494,25162.0,6,Servicios,Activa,282,549.0,3.0,Comercial_Digital,20.02,0
14495,72068.0,94,Manufactura,Activa,990,436.0,5.0,Comercial_Norte,21.32,1
14496,138954.0,26,Servicios,Activa,554,670.0,3.0,Comercial_Digital,17.04,0
14497,19070.0,37,Servicios,Activa,664,608.0,7.0,Comercial_Norte,17.22,0
14498,85946.0,13,Servicios,Activa,971,849.0,,Comercial_Sur,14.57,0
14499,6401.0,93,Comercio,Activa,886,589.0,-2.0,Comercial_Norte,19.97,0
14500,13970.0,69,Manufactura,Activa,790,577.0,2.0,Comercial_Digital,17.41,0
14501,16865.0,25,Comercio,Activa,949,720.0,3.0,Comercial_Norte,16.95,0
14502,12308.0,13,Servicios,Activa,197,602.0,3.0,Comercial_Norte,18.4,0
14503,10231.0,88,Comercio,Activa,737,494.0,5.0,Comercial_Sur,18.87,0
14504,50534.0,95,Servicios,Activa,293,512.0,6.0,Comercial_Norte,19.56,0
14505,30600.0,20,Comercio,Activa,656,567.0,3.0,Comercial_Digital,18.08,0
14506,49194.0,119,Comercio,Activa,483,666.0,2.0,Comercial_Sur,16.14,0
14507,63094.0,72,Comercio,Activa,457,657.0,3.0,Unidad_Activos_Especiales,16.17,1
14508,44913.0,60,Comercio,Activa,523,680.0,-0.0,Comercial_Digital,16.08,0
14509,61464.0,73,Servicios,Activa,822,657.0,5.0,Comercial_Norte,15.97,0
14510,34351.0,21,Manufactura,Activa,489,710.0,4.0,Comercial_Digital,18.3,0
14511,14050.0,115,Comercio,Activa,780,662.0,3.0,Comercial_Norte,16.12,0
14512,84648.0,61,Comercio,Activa,244,510.0,4.0,Comercial_Sur,20.91,0
14513,22668.0,84,Servicios,Activa,651,578.0,2.0,Comercial_Sur,18.71,0
14514,17180.0,79,Tecnología,Activa,940,548.0,3.0,Comercial_Norte,17.07,0
14515,31498.0,26,Servicios,Activa,609,726.0,3.0,Comercial_Sur,15.28,0
14516,17496.0,54,Manufactura,Activa,520,505.0,0.0,Comercial_Sur,19.77,0
14517,26005.0,42,Servicios,Activa,969,506.0,4.0,Comercial_Sur,18.74,0
14518,47822.0,11,Comercio,Activa,184,617.0,9.0,Comercial_Sur,17.94,0
14519,47986.0,37,Agricultura,Activa,797,793.0,4.0,Comercial_Norte,13.24,0
14520,17707.0,105,Comercio,Activa,650,673.0,2.0,Comercial_Norte,16.96,0
14521,24584.0,11,Manufactura,Activa,833,704.0,4.0,Comercial_Digital,16.32,0
14522,85774.0,27,Tecnología,Activa,802,489.0,2.0,Comercial_Digital,21.57,0
14523,54021.0,94,Comercio,Activa,127,667.0,3.0,Comercial_Sur,16.32,0
14524,191004.0,83,Comercio,Activa,951,489.0,3.0,Comercial_Norte,20.38,0
14525,93349.0,34,Servicios,Activa,274,673.0,3.0,Comercial_Norte,18.21,0
14526,90711.0,38,Manufactura,Activa,336,443.0,3.0,Comercial_Norte,21.44,0
14527,11965.0,61,Agricultura,Activa,658,566.0,5.0,Comercial_Digital,19.66,0
14528,66909.0,87,Servicios,Activa,209,325.0,,Comercial_Norte,22.05,1
14529,34805.0,53,Comercio,Activa,585,512.0,3.0,Comercial_Digital,19.75,0
14530,23370.0,65,Servicios,Activa,487,388.0,0.0,Unidad_Activos_Especiales,20.59,1
14531,41540.0,3,Manufactura,Activa,288,665.0,1.0,Comercial_Norte,17.62,0
14532,77356.0,67,Manufactura,Activa,373,609.0,4.0,Comercial_Digital,16.77,0
14533,54212.0,28,Comercio,Activa,789,483.0,6.0,Unidad_Activos_Especiales,18.96,1
14534,17984.0,14,Servicios,Activa,607,612.0,4.0,Comercial_Sur,19.87,0
14535,65773.0,52,Tecnología,Activa,704,517.0,4.0,Comercial_Sur,20.19,0
14536,21806.0,30,Manufactura,Activa,702,562.0,,Unidad_Activos_Especiales,17.01,1
14537,43189.0,58,Comercio,Activa,344,592.0,2.0,Comercial_Norte,18.48,0
14538,28490.0,54,Comercio,Activa,612,828.0,4.0,Comercial_Digital,13.59,0
14539,30482.0,69,Servicios,Activa,134,763.0,6.0,Comercial_Norte,16.24,0
14540,67037.0,113,Manufactura,Activa,360,694.0,4.0,Comercial_Norte,16.97,0
14541,15801.0,15,Servicios,Activa,727,629.0,,Comercial_Norte,17.77,0
14542,172156.0,38,Comercio,Activa,361,642.0,5.0,Comercial_Digital,16.73,0
14543,8460.0,78,Manufactura,Activa,159,724.0,2.0,Comercial_Digital,17.6,0
14544,22513.0,14,Manufactura,Activa,199,629.0,2.0,Comercial_Digital,16.91,0
14545,48833.0,57,Comercio,Activa,744,565.0,,Unidad_Activos_Especiales,18.76,1
14546,57957.0,59,Comercio,Activa,335,542.0,2.0,Comercial_Norte,18.66,0
14547,33511.0,113,Manufactura,Activa,771,531.0,5.0,Comercial_Digital,17.64,0
14548,34686.0,8,Servicios,Activa,354,589.0,6.0,Comercial_Norte,17.83,0
14549,50435.0,72,Manufactura,Activa,848,269.0,,Unidad_Activos_Especiales,21.27,1
14550,30186.0,19,Servicios,Activa,706,597.0,6.0,Comercial_Sur,18.63,0
14551,110696.0,32,Servicios,Activa,139,506.0,,Unidad_Activos_Especiales,18.79,1
14552,71074.0,95,Tecnología,Activa,336,618.0,5.0,Comercial_Norte,17.39,1
14553,73003.0,29,Manufactura,Activa,335,722.0,6.0,Comercial_Sur,16.8,0
14554,16765.0,41,Servicios,Activa,909,857.0,4.0,Comercial_Digital,13.54,0
14555,34081.0,75,Agricultura,Activa,173,658.0,6.0,Comercial_Norte,14.95,0
14556,28556.0,45,Tecnología,Activa,834,615.0,4.0,Comercial_Norte,18.13,0
14557,16245.0,13,Comercio,Activa,958,543.0,3.0,Comercial_Norte,18.17,0
14558,48442.0,27,Agricultura,Activa,128,495.0,5.0,Comercial_Norte,19.24,0
14559,23621.0,19,Comercio,Activa,543,691.0,4.0,Comercial_Digital,17.19,0
14560,61348.0,26,Comercio,Activa,945,527.0,,Comercial_Norte,18.1,1
14561,15427.0,53,Comercio,Activa,122,642.0,3.0,Comercial_Sur,17.72,0
14562,143664.0,51,Comercio,Activa,615,602.0,5.0,Comercial_Digital,18.02,0
14563,17729.0,37,Servicios,Activa,343,604.0,6.0,Comercial_Norte,17.9,0
14564,43280.0,112,Manufactura,Activa,645,622.0,3.0,Comercial_Sur,17.41,0
14565,68425.0,9,Agricultura,Activa,716,642.0,6.0,Comercial_Sur,17.61,0
14566,23005.0,92,Comercio,Activa,777,694.0,7.0,Comercial_Norte,17.22,0
14567,71824.0,96,Servicios,Activa,928,477.0,3.0,Comercial_Digital,18.12,0
14568,13584.0,52,Servicios,Activa,126,659.0,5.0,Comercial_Digital,17.89,0
14569,116040.0,54,Servicios,Activa,182,471.0,8.0,Comercial_Norte,19.59,0
14570,36729.0,3,Servicios,Activa,258,600.0,1.0,Unidad_Activos_Especiales,16.3,1
14571,22536.0,115,Servicios,Activa,998,632.0,5.0,Comercial_Digital,17.31,0
14572,28585.0,96,Servicios,Activa,576,592.0,5.0,Comercial_Sur,17.1,0
14573,69365.0,69,Agricultura,Activa,944,596.0,4.0,Comercial_Norte,19.14,0
14574,22753.0,8,Agricultura,Activa,766,614.0,8.0,Comercial_Sur,16.35,0
14575,19941.0,14,Servicios,Activa,270,709.0,5.0,Comercial_Digital,16.56,0
14576,30417.0,3,Comercio,Activa,707,700.0,7.0,Comercial_Digital,16.73,0
14577,14164.0,24,Tecnología,Activa,913,689.0,,Comercial_Norte,17.05,0
14578,155817.0,13,Servicios,Activa,852,465.0,7.0,Comercial_Digital,20.68,0
14579,23084.0,43,Manufactura,Activa,904,658.0,4.0,Comercial_Norte,16.62,0
14580,70636.0,29,Comercio,Activa,732,360.0,1.0,Comercial_Sur,20.44,0
14581,42941.0,72,Agricultura,Activa,294,387.0,5.0,Comercial_Sur,19.09,0
14582,16521.0,51,Servicios,Activa,330,712.0,1.0,Comercial_Sur,16.48,0
14583,36143.0,42,Servicios,Activa,745,455.0,3.0,Comercial_Norte,19.63,0
14584,67996.0,31,Comercio,Activa,670,582.0,3.0,Comercial_Digital,19.44,0
14585,31238.0,63,Manufactura,Activa,230,740.0,3.0,Comercial_Norte,16.52,0
14586,94324.0,26,Comercio,Activa,599,658.0,7.0,Comercial_Sur,18.52,0
14587,82225.0,18,Comercio,Activa,560,637.0,4.0,Comercial_Sur,15.96,0
14588,75745.0,82,Comercio,Activa,126,595.0,8.0,Comercial_Sur,17.11,0
14589,25141.0,57,Comercio,Activa,344,613.0,,Comercial_Sur,18.25,0
14590,15308.0,7,Comercio,Activa,229,537.0,-0.0,Comercial_Sur,20.28,0
14591,22228.0,112,Manufactura,Activa,419,552.0,3.0,Comercial_Norte,21.14,0
14592,42489.0,102,Manufactura,Activa,331,609.0,6.0,Comercial_Sur,18.3,0
14593,56198.0,48,Comercio,Activa,271,623.0,1.0,Comercial_Norte,17.68,0
14594,6392.0,80,Manufactura,Activa,687,584.0,3.0,Comercial_Norte,19.1,0
14595,36081.0,119,Servicios,Activa,666,376.0,6.0,Comercial_Sur,20.74,0
14596,41211.0,60,Tecnología,Activa,338,756.0,3.0,Comercial_Sur,14.87,0
14597,29085.0,33,Comercio,Activa,732,694.0,3.0,Comercial_Sur,17.16,0
14598,102030.0,115,Comercio,Activa,431,580.0,7.0,Comercial_Norte,19.01,0
14599,50890.0,3,Manufactura,Activa,506,697.0,4.0,Comercial_Digital,16.5,0
14600,103586.0,102,Comercio,Activa,803,564.0,2.0,Comercial_Norte,17.7,0
14601,30553.0,4,Servicios,Activa,621,632.0,6.0,Comercial_Sur,18.53,0
14602,76879.0,100,Servicios,Activa,390,408.0,6.0,Comercial_Norte,19.55,0
14603,134330.0,4,Manufactura,Activa,745,626.0,4.0,Comercial_Digital,17.72,0
14604,103710.0,42,Comercio,Activa,700,572.0,3.0,Comercial_Digital,18.81,0
14605,15158.0,9,Servicios,Activa,866,622.0,2.0,Comercial_Digital,17.06,0
14606,29645.0,104,Servicios,Activa,281,771.0,3.0,Comercial_Norte,16.9,0
14607,27553.0,51,Comercio,Activa,833,528.0,,Unidad_Activos_Especiales,19.0,1
14608,53713.0,17,Comercio,Activa,479,554.0,3.0,Comercial_Norte,18.24,0
14609,62886.0,17,Agricultura,Activa,818,555.0,5.0,Comercial_Sur,16.53,0
14610,18562.0,97,Comercio,Activa,934,458.0,5.0,Comercial_Digital,23.29,0
14611,38341.0,20,Servicios,Activa,181,640.0,4.0,Comercial_Norte,17.25,0
14612,7216.0,14,Servicios,Activa,731,653.0,5.0,Comercial_Digital,15.63,0
14613,115100.0,22,Manufactura,Activa,923,607.0,4.0,Comercial_Norte,16.92,0
14614,24103.0,52,Servicios,Activa,436,692.0,3.0,Comercial_Sur,17.74,0
14615,37975.0,27,Servicios,Activa,159,623.0,,Unidad_Activos_Especiales,16.64,1
14616,28347.0,43,Comercio,Activa,881,607.0,6.0,Comercial_Digital,18.29,0
14617,90837.0,3,Manufactura,Activa,785,659.0,-1.0,Comercial_Norte,17.71,0
14618,3752.0,88,Servicios,Activa,883,817.0,2.0,Comercial_Sur,14.4,0
14619,35836.0,94,Comercio,Activa,470,518.0,3.0,Comercial_Norte,18.51,0
14620,33368.0,8,Manufactura,Activa,382,677.0,2.0,Comercial_Norte,17.07,0
14621,25263.0,86,Manufactura,Activa,846,609.0,5.0,Comercial_Norte,18.43,0
14622,144492.0,89,Servicios,Activa,520,705.0,1.0,Comercial_Sur,14.82,0
14623,17857.0,10,Servicios,Activa,160,451.0,6.0,Comercial_Norte,18.05,1
14624,67335.0,113,Comercio,Activa,985,620.0,8.0,Comercial_Norte,18.83,0
14625,48291.0,29,Agricultura,Activa,503,532.0,4.0,Comercial_Norte,19.6,0
14626,99630.0,40,Comercio,Activa,892,423.0,3.0,Comercial_Norte,20.97,0
14627,21295.0,118,Comercio,Activa,277,740.0,6.0,Comercial_Digital,15.14,0
14628,20204.0,65,Agricultura,Activa,669,557.0,3.0,Comercial_Sur,19.77,0
14629,87278.0,116,Servicios,Activa,689,516.0,2.0,Comercial_Norte,20.37,0
14630,51034.0,21,Servicios,Activa,520,542.0,4.0,Comercial_Norte,18.93,0
14631,10552.0,103,Manufactura,Activa,232,782.0,1.0,Comercial_Sur,14.97,0
14632,23589.0,24,Tecnología,Activa,921,731.0,3.0,Comercial_Digital,16.42,0
14633,49469.0,73,Comercio,Activa,904,578.0,2.0,Comercial_Norte,18.59,0
14634,70984.0,60,Comercio,Activa,429,686.0,4.0,Comercial_Sur,16.12,0
14635,21091.0,108,Servicios,Activa,109,492.0,1.0,Comercial_Digital,18.04,0
14636,3528.0,118,Comercio,Activa,364,652.0,2.0,Comercial_Sur,17.46,0
14637,55192.0,26,Servicios,Activa,945,557.0,3.0,Comercial_Sur,18.49,0
14638,13681.0,9,Servicios,Activa,388,644.0,5.0,Comercial_Norte,18.04,0
14639,7231.0,20,Servicios,Activa,507,463.0,4.0,Comercial_Sur,21.76,0
14640,3767.0,56,Comercio,Activa,169,540.0,7.0,Comercial_Norte,17.65,0
14641,69646.0,99,Comercio,Activa,606,618.0,2.0,Comercial_Digital,18.19,0
14642,40251.0,36,Comercio,Activa,156,617.0,6.0,Comercial_Norte,16.31,0
14643,30317.0,106,Comercio,Activa,637,454.0,6.0,Comercial_Sur,21.6,0
14644,110329.0,36,Servicios,Activa,778,503.0,4.0,Comercial_Sur,18.47,0
14645,60467.0,118,Comercio,Activa,271,642.0,4.0,Comercial_Sur,16.65,0
14646,132328.0,73,Comercio,Activa,419,631.0,,Comercial_Norte,16.95,0
14647,11918.0,22,Servicios,Activa,594,666.0,2.0,Comercial_Digital,17.29,0
14648,35325.0,1,Tecnología,Activa,531,619.0,6.0,Comercial_Digital,18.01,0
14649,9963.0,69,Comercio,Activa,294,495.0,4.0,Comercial_Sur,20.18,0
14650,30227.0,73,Comercio,Activa,147,565.0,2.0,Comercial_Norte,19.76,0
14651,29766.0,37,Comercio,Activa,651,653.0,6.0,Comercial_Sur,16.91,0
14652,59951.0,102,Tecnología,Activa,273,500.0,4.0,Comercial_Norte,18.83,0
14653,37664.0,83,Servicios,Activa,451,487.0,4.0,Comercial_Digital,18.76,0
14654,59798.0,72,Servicios,Activa,870,570.0,-1.0,Comercial_Norte,18.6,0
14655,63752.0,106,Comercio,Activa,497,627.0,4.0,Comercial_Norte,17.59,0
14656,203606.0,107,Comercio,Activa,864,346.0,7.0,Unidad_Activos_Especiales,20.43,1
14657,28219.0,96,Comercio,Activa,822,576.0,3.0,Comercial_Digital,19.08,0
14658,17106.0,13,Servicios,Activa,359,652.0,1.0,Comercial_Digital,16.79,0
14659,44217.0,84,Servicios,Activa,866,672.0,5.0,Comercial_Digital,18.46,0
14660,19114.0,100,Manufactura,Activa,751,500.0,1.0,Comercial_Sur,19.34,0
14661,118844.0,43,Agricultura,Activa,610,637.0,5.0,Comercial_Norte,16.37,0
14662,28953.0,108,Comercio,Activa,473,699.0,4.0,Comercial_Norte,16.79,0
14663,23099.0,37,Comercio,Activa,862,661.0,4.0,Comercial_Sur,18.13,0
14664,24908.0,94,Manufactura,Activa,339,559.0,9.0,Comercial_Digital,19.04,0
14665,64520.0,74,Servicios,Activa,742,361.0,5.0,Comercial_Digital,22.84,0
14666,32010.0,95,Agricultura,Activa,102,621.0,1.0,Comercial_Sur,16.91,0
14667,21735.0,25,Agricultura,Activa,736,758.0,4.0,Comercial_Sur,16.27,0
14668,137624.0,93,Comercio,Activa,842,612.0,5.0,Comercial_Norte,19.05,1
14669,18307.0,88,Servicios,Activa,397,675.0,-0.0,Comercial_Digital,17.23,0
14670,37364.0,103,Comercio,Activa,348,617.0,4.0,Comercial_Digital,18.83,0
14671,61196.0,21,Servicios,Activa,563,690.0,1.0,Comercial_Norte,16.76,0
14672,9847.0,41,Manufactura,Activa,246,560.0,,Comercial_Norte,19.76,1
14673,53328.0,73,Servicios,Activa,255,425.0,7.0,Comercial_Norte,21.32,0
14674,15614.0,42,Comercio,Activa,393,619.0,3.0,Comercial_Norte,17.41,1
14675,70138.0,42,Comercio,Activa,216,514.0,4.0,Comercial_Norte,18.93,0
14676,16813.0,2,Comercio,Activa,603,607.0,5.0,Comercial_Norte,18.49,0
14677,63210.0,68,Servicios,Activa,748,674.0,5.0,Comercial_Digital,16.51,0
14678,87963.0,8,Servicios,Activa,795,525.0,4.0,Comercial_Sur,19.35,0
14679,72341.0,96,Servicios,Activa,209,501.0,-0.0,Comercial_Digital,19.51,0
14680,44403.0,61,Manufactura,Activa,746,648.0,4.0,Comercial_Sur,16.41,0
14681,30181.0,14,Comercio,Activa,555,489.0,3.0,Comercial_Norte,19.59,0
14682,22899.0,113,Comercio,Activa,712,581.0,,Comercial_Sur,17.78,0
14683,117810.0,77,Comercio,Activa,727,713.0,4.0,Comercial_Digital,16.57,0
14684,20752.0,21,Agricultura,Activa,218,763.0,4.0,Comercial_Sur,15.76,0
14685,15841.0,24,Comercio,Activa,815,422.0,0.0,Comercial_Sur,20.41,0
14686,61839.0,50,Comercio,Activa,153,578.0,3.0,Comercial_Sur,18.18,0
14687,19208.0,82,Comercio,Activa,639,727.0,7.0,Comercial_Digital,14.72,0
14688,16983.0,45,Comercio,Activa,483,560.0,1.0,Comercial_Norte,19.36,0
14689,11443.0,64,Manufactura,Activa,549,679.0,4.0,Comercial_Norte,16.33,0
14690,24678.0,64,Comercio,Activa,339,687.0,2.0,Comercial_Sur,17.7,0
14691,33990.0,104,Servicios,Activa,355,539.0,,Comercial_Sur,17.04,0
14692,44111.0,26,Tecnología,Activa,255,643.0,5.0,Comercial_Sur,18.11,0
14693,77734.0,32,Agricultura,Activa,124,649.0,2.0,Comercial_Norte,16.95,0
14694,55355.0,108,Comercio,Activa,353,691.0,4.0,Comercial_Digital,17.99,0
14695,31173.0,57,Comercio,Activa,958,367.0,,Unidad_Activos_Especiales,22.74,1
14696,30991.0,119,Manufactura,Activa,198,729.0,0.0,Comercial_Sur,18.39,0
14697,54618.0,53,Tecnología,Activa,818,669.0,4.0,Comercial_Norte,17.92,0
14698,100514.0,33,Manufactura,Activa,788,487.0,2.0,Comercial_Norte,18.92,0
14699,40177.0,52,Comercio,Activa,479,587.0,4.0,Comercial_Digital,19.16,0
14700,24952.0,95,Comercio,Activa,326,684.0,1.0,Comercial_Sur,16.97,0
14701,16411.0,18,Servicios,Activa,673,422.0,,Unidad_Activos_Especiales,19.95,1
14702,11428.0,35,Comercio,Activa,516,508.0,7.0,Comercial_Norte,20.3,0
14703,61884.0,12,Comercio,Activa,591,602.0,7.0,Comercial_Sur,18.05,0
14704,57664.0,51,Servicios,Activa,269,556.0,7.0,Comercial_Sur,21.26,0
